x,y,z,label
-120.15230885689577,-39.17749746747598,24.707598190851744,77.0
-124.7754987914601,-47.02507452373343,34.275150280622164,77.0
-118.28510933327802,-41.830952587542804,16.278376579115562,77.0
-118.19293713827814,-42.687669672521196,24.456414819572508,77.0
-127.29384020270507,-40.344658893558226,23.044346298243653,77.0
-117.55687201107952,-51.96977981193748,38.08388110483881,77.0
-102.48260494058313,-47.69071065398477,31.803877637407105,77.0
-115.82740461347531,-38.3165272135892,29.560342260767953,77.0
-109.60982898025297,-26.12440906331266,26.680835043419847,77.0
-127.65865729468653,-51.343170778181964,30.211772240097325,77.0
-102.06836597149766,-30.3823655335665,27.398998939019286,77.0
-122.34467055628645,-36.696206403200506,30.154294460148435,77.0
-128.0001846796987,-26.180850227671996,21.843248560976377,77.0
-109.81623426802717,-29.459247418675996,25.75507240088668,77.0
-126.45186377888234,-48.64616111284603,36.499574534199,77.0
-122.90830143845083,-37.79132490462395,25.762502207227907,77.0
-108.1221423691016,-40.46520375474122,25.192286571948753,77.0
-108.25288303543084,-29.833154678096143,25.960172411082432,77.0
-111.52371368999603,-56.30024329722183,36.01150108067667,77.0
-128.38769223799179,-37.521684644762125,40.18187139638096,77.0
-141.13837784041831,-42.50916663823493,18.947949062753032,77.0
-114.7581905033345,-36.80391240441063,35.059377758298126,77.0
-116.73161631091624,-52.58145361401947,20.39252249112211,77.0
-125.86373597699138,-28.44502767892159,32.166191566779545,77.0
-124.48457708862075,-36.74071111945471,27.806376117504758,77.0
-122.45351054603641,-47.6127657148277,17.79704996544408,77.0
-129.01417019693235,-38.45422360257545,32.22536561080186,77.0
-115.86092017774067,-50.95746238876943,13.939248642234768,77.0
-119.37138544106212,-52.30390766692089,24.35032823912897,77.0
-125.5342975727943,-51.0860644530349,33.22244367274634,77.0
-128.39587972692692,-52.47442118465203,32.65163231421439,77.0
-122.6111508396546,-44.271806070027814,25.914971349946946,77.0
-129.29592883105101,-39.67878289453704,27.434792367797712,77.0
-124.52462454448906,-29.130383278889628,36.04075567368212,77.0
-126.8814126799103,-45.18768114696421,29.302239280822878,77.0
-129.90117521686133,-31.827500644656816,34.37798309417648,77.0
-128.66404541780696,-37.81551367662788,24.130198919952853,77.0
-113.4115588778763,-49.13173084357829,23.047647639814215,77.0
-108.3556457054674,-41.80679913019404,34.50738026870384,77.0
-113.77329958067239,-31.30540494667004,30.937916969052704,77.0
-128.68081982502972,-32.86710448855612,32.98636687295688,77.0
-121.33289742171513,-53.465718348765684,28.89184060713813,77.0
-132.9586248469046,-48.2569016383262,28.692245344400586,77.0
-121.17611073500055,-38.36872667276556,20.48895826672484,77.0
-123.1488845527513,-42.21453701907526,24.60923791121235,77.0
-97.22079550677525,-36.22604265469206,20.214735391565725,77.0
-133.16469126711087,-40.705414372059906,27.986169850731347,77.0
-121.21155321342005,-38.84425471664781,17.921554937309992,77.0
-115.74960116871345,-31.035147392091986,43.285204564442424,77.0
-128.37054008664404,-53.59015625579747,37.54977182500826,77.0
-111.62882820163509,-37.00457668432485,34.19322875164279,77.0
-114.11543455296108,-37.033822523024526,32.693706537397524,77.0
-131.55719103996037,-45.020689893856904,30.50569487591213,77.0
-126.33373218029985,-28.819596146987923,30.141279509238146,77.0
-113.91024947800278,-40.777031309616554,27.31077958741784,77.0
-121.67718622714155,-36.6646565047342,26.910573745967337,77.0
-114.4391592332004,-40.61409512045246,33.44543994931353,77.0
-129.7768062527604,-55.475690813531365,28.24346858983805,77.0
-108.20350351352269,-33.29395973014831,26.442498447084887,77.0
-126.20370866912563,-48.33008451787367,37.024265573808684,77.0
-115.2798508701292,-42.17101259242951,23.520313734500814,77.0
-125.05694283309327,-55.75702689096194,32.670152104258506,77.0
-113.8344630860985,-44.71196591011185,20.094566522397113,77.0
-123.06921366039096,-33.5563483180683,33.58251280972643,77.0
-115.84999668418645,-49.63866653970452,20.31446863305883,77.0
-103.01596087603176,-39.16850607844668,21.651491629651993,77.0
-99.01573336809753,-43.71945590489976,10.414170045342193,77.0
138.27607872059627,74.35713855297132,198.5144071259147,78.0
142.3410115830437,72.17334123966116,200.99010920896777,78.0
133.14072338711026,81.10043456041778,187.73134167126318,78.0
137.01836669648915,74.3697356568222,191.92535014368855,78.0
139.77212121719114,80.33822177227826,199.75380083175818,78.0
143.38098508925228,83.71424276861632,201.66078230491706,78.0
138.5699228137922,84.28268398093523,194.8696302247358,78.0
145.94944707310626,75.40252009889761,209.033225339639,78.0
148.37107373435586,74.63606738469961,208.96187146436134,78.0
138.3064062310849,82.29143799528372,197.90737616358462,78.0
150.69148333490915,64.65781599828212,221.03157296561872,78.0
139.3323308459488,66.27490658813919,200.89901023908376,78.0
147.21228725273403,79.17819055838832,207.29526975740552,78.0
140.74787762249835,75.21694076245504,193.77456819146065,78.0
147.35004498225587,81.80418561133581,204.47714515107498,78.0
142.09687507642292,76.62036905910983,200.5256341740494,78.0
132.9331185083657,68.17571787581994,189.03205311851104,78.0
139.72066502441044,76.03066629263552,201.60672574396003,78.0
31.462701949677665,-168.65810360221695,-16.722846462765855,79.0
26.096125985950515,-149.60478219251982,-16.626441620543005,79.0
35.430481416388574,-180.84588319694473,-23.58103253902611,79.0
28.60864091607613,-170.9107218023671,-10.608414139419526,79.0
19.25595729035915,-107.94086696321027,-8.250571308579746,79.0
41.436019097121886,-192.3336917338737,-9.913830770644923,79.0
31.60431721545222,-160.9188368377391,-4.426154800752497,79.0
22.178223286533623,-165.4724084609441,-15.102169104524737,79.0
26.576293467720284,-177.13586564305746,-9.46671451802862,79.0
18.80939150711446,-152.21214287535375,-7.5496214552971495,79.0
12.413765006445654,-153.11912769236278,-10.980973519109167,79.0
33.961267455191674,-177.30075887132728,-18.153390421480704,79.0
38.12994900912929,-181.97470174613358,-17.14211471710432,79.0
29.731549062556947,-156.84385228952416,-7.778098484736369,79.0
19.85758661731728,-190.87877774897396,-14.662488105566347,79.0
32.3928911473994,-178.01703092627957,-6.963711694744355,79.0
35.85118699305835,-195.70999274583193,-21.99006695838048,79.0
40.72789594909711,-205.63411824323285,-27.876336450089607,79.0
34.51287208831996,-191.0643405878672,-7.262913877855061,79.0
25.7576290918372,-154.01978221666008,-12.28461024331584,79.0
37.58842885327175,-147.55149742274418,-21.725117963222893,79.0
28.907485763250673,-177.3456176021402,-14.211232727607447,79.0
27.978197383772766,-176.20981899581182,-14.217919648514222,79.0
23.54923221853667,-117.67040691253248,-9.588418388424321,79.0
28.228077237570197,-161.88193710531905,-19.457429601468174,79.0
42.50767804590873,-173.90720216620772,-18.78106941789512,79.0
26.03573058830655,-147.7789968570733,-2.790194365798542,79.0
34.079964300119414,-181.08514803798283,-8.092573144403204,79.0
33.62150808934668,-176.66978433044025,-17.302023161710267,79.0
33.72957645254498,-194.52385041985193,-19.81452414516085,79.0
33.15762474788004,-185.33921863774037,-25.47329979124372,79.0
39.97479403295087,-194.24801885185767,-21.429498610619756,79.0
27.03152883006939,-182.8178995903913,-23.204925536126282,79.0
26.407317058289273,-173.44939535514544,-10.362766558290085,79.0
25.11118450428433,-184.76034499430705,-26.677706056865162,79.0
33.55240150886379,-186.5158319686948,-9.198616382806097,79.0
26.712009551363547,-175.59465642985262,-26.49535968073197,79.0
47.477947223380795,-207.0667740487119,-9.776827574095378,79.0
27.82643955212298,-136.94681197548994,-16.224932852558837,79.0
29.813919665503718,-199.36536352819257,-23.0064386507995,79.0
39.30074353768984,-184.59433419533744,-21.26101141361876,79.0
22.02716627025155,-157.2888215485186,-22.76702039188065,79.0
28.27933603783242,-148.22862049587135,-15.898228936014004,79.0
28.869151215580583,-176.1890327048212,-24.816948163229394,79.0
-24.47449239184604,0.4462043821332806,250.80023680081732,80.0
-13.12726755102204,3.7292902318120515,237.6607764547839,80.0
-20.963325707248796,7.390550799866348,264.14343703855087,80.0
-24.827384946968106,-3.4433162590922324,238.51821801525648,80.0
-13.449440004522147,5.218154377289051,234.37120484822861,80.0
-26.790127525591085,-7.402639132924913,243.44490700584726,80.0
-14.915706299742833,8.561114605878847,254.6311385117004,80.0
-27.62607179410055,-9.968929275414814,257.5583717857471,80.0
-22.945802627610895,-2.066612969411523,248.54041344930937,80.0
-21.167864810572667,-11.555359863426805,235.87355486093017,80.0
-22.327409121258437,-4.023512067166048,217.69338467406186,80.0
-23.628148107902234,0.0030952299460296206,235.82463222642176,80.0
-15.889347241061522,8.61567836002237,265.5403741640945,80.0
-27.627786569450066,-8.979996777652262,247.9583629813975,80.0
-21.07276211471068,-3.0833811576459307,219.6283836480857,80.0
-17.549917109902673,-4.300900662307814,238.96020420843791,80.0
-20.828893396479515,8.55741777879093,250.4433840911031,80.0
-23.57006758274543,-1.6460755270236613,247.76417624464952,80.0
-22.051466461611408,-6.9512173883547685,240.05474491703956,80.0
-23.916045015993042,-3.1995751440858085,246.55976679914204,80.0
-23.259061014287205,-0.6918120115583443,260.9689321585255,80.0
-27.12544784964049,-3.30801874763809,257.0807453376633,80.0
-26.38809276006979,-5.930641111132559,240.6110776396883,80.0
-22.73132680673033,3.005193035938892,258.36613021098964,80.0
-21.53704651673549,-0.2933163323525616,238.74219225944648,80.0
-23.055584466311657,-3.6317795859315276,267.42317191118167,80.0
-27.119517620893706,-5.9318214166229275,249.8125145178495,80.0
-22.5383895804815,-3.412211064961063,243.21243394487925,80.0
-27.026758091674786,-10.781517790079166,241.14927517837646,80.0
-24.61490528129918,-7.023705648035559,254.39631607428572,80.0
-20.367261801846446,4.378526204408248,253.60096751963093,80.0
-26.46405885796774,-15.401214504977883,229.36153994055329,80.0
-22.74970646526025,-0.1414219929082261,249.60258173678588,80.0
-25.639404650737585,-2.796961889083135,279.8449134835394,80.0
-20.434170104126345,0.6570536476129728,241.32647649740025,80.0
-23.572890522265407,-0.0977599388906581,260.88707971005744,80.0
-28.315836013542484,-3.9305580745649014,261.92801389299376,80.0
-28.78556221266005,-10.951931795953186,244.13148819212032,80.0
-20.56350536075327,-3.7060532241147075,228.8823397233484,80.0
-29.056839445680154,-4.93862651060235,253.44739081929538,80.0
-26.823816075504855,-10.16955567254766,251.5823046955267,80.0
-24.422237124842937,-2.6817537236316893,250.39229724773088,80.0
-28.706015340447394,-5.9780883899711785,235.21569903522504,80.0
-18.982155908265476,12.742106715204308,260.7904079392642,80.0
-23.34862046526742,-5.6302429289012625,262.3701104470822,80.0
-29.410668475409757,-5.893740468016961,252.53526748807704,80.0
-22.14518959736477,-11.682911646621209,216.25612070095977,80.0
-27.495355277300227,-2.269805959983042,245.85647319318895,80.0
-20.006783317803187,5.331750268729601,221.20911036461374,80.0
-28.793451214803323,3.328042045505676,245.12755251271966,80.0
-21.835083541848718,-7.461349395894489,233.29713217088496,80.0
-22.053691182357444,1.523700536144937,254.4561532628811,80.0
-21.008663843864056,-0.08004384455623198,252.44839046880645,80.0
-24.956566834972328,0.4093238104825878,261.48172802867504,80.0
-25.58182258882552,-4.857265703183284,261.3487007382535,80.0
-26.704705192729232,-9.428958376187673,239.34637965299498,80.0
-24.566983624163548,-4.889597869260013,260.6513994299195,80.0
-26.26604610385081,-5.076204412380342,263.94300683625534,80.0
-15.416958327368775,0.522964814202016,250.0853978147512,80.0
-25.14108451201515,5.910239124675182,258.5099468780767,80.0
-29.68019662626401,-11.721230085741116,236.1193173907656,80.0
-26.621814694057367,-7.800612215565519,242.0106967678214,80.0
-24.142550512059735,-1.3791998241955388,243.09131401973823,80.0
-31.514380926156125,-10.789136267442128,269.798839516149,80.0
-28.841585634408148,-5.0920780892607755,267.8279227005011,80.0
-29.19549141373721,-10.774377683292277,263.56605952904084,80.0
-21.372881953112785,-5.384379127505538,261.2561351474553,80.0
-21.600084889348505,-0.3375815929552505,243.27594751171762,80.0
-18.801396445747354,0.2891230737649423,221.155515170641,80.0
-24.44040293302102,1.0664323667882578,240.43529303956976,80.0
-16.174097189312835,2.884612348271582,245.92501533480902,80.0
-30.450037068002693,-6.62767652602231,249.85196233054413,80.0
-26.72669136552225,1.5437890102895537,262.69075347774435,80.0
-23.12521344878581,4.809145566799448,264.4184415249676,80.0
-15.82379907880017,3.632434720366697,246.1244558063828,80.0
-31.823497100186117,-10.949279401945436,240.16247939149318,80.0
-21.390103777582986,5.837794446057537,249.81492382779476,80.0
-22.246135773283434,2.773327201111032,241.84346772075614,80.0
-22.061927092629297,-0.21285860933411604,269.1867567656449,80.0
-23.539545398108213,-7.091264473052684,245.23194699247364,80.0
-22.345722359069494,-2.227765762085368,269.20896887085905,80.0
-31.419122067928242,-20.17261037402694,265.2859387277675,80.0
-13.574594242065698,4.519070130324751,215.838625363062,80.0
-25.496483046711933,-12.68417558024834,250.01113414536812,80.0
-27.915393743933425,-8.361554150111978,269.4313152678646,80.0
-18.27625693967385,-1.9390715319252367,245.8891479116723,80.0
-24.35874704851532,-3.034982248567407,243.22534386187772,80.0
-28.738495023781823,-4.906003871108942,245.5388437171177,80.0
-25.067837819140546,-7.226715875326158,250.1299527697805,80.0
-21.8172671896303,-5.668818960157717,250.33954080402273,80.0
80.97585827338655,-8.148762043465556,318.6979472033641,81.0
77.39108164390932,-6.3826535151648836,283.94000250834085,81.0
81.46940267084219,0.6993359996990183,324.70034589841936,81.0
99.59128258473585,-13.705835143305293,361.77451928163646,81.0
86.91588358924501,-19.333612376904917,297.07777831544485,81.0
91.00747487559684,-17.395687070174628,324.88931759236164,81.0
89.63484243559742,-17.776112180575236,329.4324755174389,81.0
85.34849735475811,-16.403892498516385,290.78729981151935,81.0
97.33715523070786,-14.872793337492702,350.5048750101901,81.0
91.29650886126092,-15.109889692487698,347.1014148865944,81.0
95.26465329589976,-14.229104327205366,346.0719912862827,81.0
94.1823781773304,-13.530069382388358,315.9735023738974,81.0
90.42731395234351,-11.242885551439603,329.87851694050624,81.0
102.38932221379139,-12.611828842050002,353.93657303657005,81.0
96.582939179562,-18.229899213903785,342.5549543743582,81.0
88.96466629145021,-5.76774132879949,343.9927434410786,81.0
103.1219950893691,-12.71144505504374,349.3005484623049,81.0
93.8547448223282,-18.49955137068508,326.9405246864886,81.0
89.77555181893021,-23.01072144440415,313.3043801774609,81.0
98.13792823577181,-20.231551545081157,328.16438839237895,81.0
89.92786899204384,-10.136069435360527,341.60780900937453,81.0
90.84523291442068,-14.090087091651775,323.942252645308,81.0
95.55929523210122,-6.1094007479032575,356.37270867551615,81.0
87.94143191304534,-14.490599746070473,317.30381269191554,81.0
87.55279852350218,-16.25286388327357,338.28862643095505,81.0
89.05904670292797,-23.744218113947316,296.32003985387234,81.0
100.1457586557376,-23.424682886578406,337.2111386053201,81.0
85.84919614223509,-12.348238101362611,312.54723014483613,81.0
94.15643474324463,-10.463057922154746,340.68402358467375,81.0
104.72936325581598,-20.544195884596505,355.2627815520501,81.0
86.64089482754078,-0.6245523995721687,327.48782119593557,81.0
79.41119674350222,-5.670675331635308,312.50926372281447,81.0
93.42144303235192,-9.151029955594167,327.7447550038794,81.0
93.99623713510708,-8.163868452541902,349.4112004950827,81.0
88.04417377092221,-10.850586072886507,313.6140517006217,81.0
89.40889042772717,-20.815904348857693,317.8126480113533,81.0
87.3652498195615,-13.306714321561856,335.75181692187704,81.0
81.39331379344571,-15.580454014704276,310.6019280961897,81.0
85.8546674775325,-16.62514071379622,308.84859260118867,81.0
95.21340160972295,-17.49431965483543,360.4689547753693,81.0
88.99004192950632,-7.119342713231362,313.22015092206635,81.0
86.9971388688105,-10.023993586929528,321.50406604349786,81.0
89.15520527435605,-3.10714400742728,350.385300776553,81.0
99.40894855213197,-10.091662931912897,356.6343615009979,81.0
83.40686335443486,-9.316394682412238,328.7801272287856,81.0
82.3431642806027,-10.008301481595472,306.8333680543916,81.0
75.78804186683415,-6.567852470488882,303.028429340269,81.0
86.67782046248811,-12.412256163378672,336.3202167365249,81.0
96.50248952902888,-9.488486948118036,348.9245434246115,81.0
90.46473229236307,-10.985977779190943,338.6620805076126,81.0
101.02299744263102,-12.653659001872937,346.47302238818014,81.0
92.10326129917604,-10.636065490239634,333.05864661408276,81.0
83.99466227777637,-2.9640455819879943,310.0549611126663,81.0
97.99153874463217,-6.511003977770962,330.65548000875475,81.0
90.82013306564752,-18.496230401296593,314.527618403941,81.0
98.2762286198331,-3.6658686314609437,351.6627271997769,81.0
88.92784440832618,-9.525380325044058,323.4671871951152,81.0
91.47989737739773,-4.582913724531908,338.21548492420476,81.0
95.77137137617216,-11.152119918835272,333.36359556811567,81.0
98.08166177015617,-13.992326306309913,316.0719736882322,81.0
90.51854777143083,-15.425939130298733,318.73041591164747,81.0
91.64132844256058,-9.746827680157608,339.06792721271097,81.0
93.25167253203436,-13.783507605869008,321.6495921660059,81.0
83.78119380984278,-12.86047384452808,325.7025102090552,81.0
256.7221413645946,10.95923257041276,-123.99830388240872,82.0
248.35481351165802,37.24220631394553,-127.2610285833587,82.0
265.3621972551615,30.183196824817927,-127.5805589493131,82.0
243.26223905247335,28.178913124020113,-120.72857159655204,82.0
251.27332005165968,43.960264204786654,-125.29251636711852,82.0
246.583931075921,19.5319858784739,-120.72121508014617,82.0
257.8857579502467,28.18046344817388,-130.8934382412559,82.0
242.31383463588676,34.88450155932852,-121.20663142937164,82.0
265.08237819162406,24.90388308548835,-126.18758261402714,82.0
253.0671106295363,35.559279274313646,-131.9335327654154,82.0
253.0775732419229,30.82824082729506,-139.16564398441972,82.0
251.4448064086709,36.411733610589756,-123.0525587763282,82.0
249.6356962673049,41.11959584381749,-123.50788934237774,82.0
256.01162741616446,36.984815844375674,-119.42005533855969,82.0
256.85954213851784,29.463094989450543,-128.43281085145563,82.0
263.8069951136021,34.91447212768729,-132.37996358183878,82.0
246.47539109525326,28.412414978891306,-118.9966667029967,82.0
243.5721378829339,16.125037263369467,-134.09079807745638,82.0
234.57112481585312,31.387804229880686,-121.96618928043897,82.0
242.1368789918155,31.026026706286437,-115.84620922762765,82.0
250.25674171466815,30.389632286894994,-130.35530928250753,82.0
259.46395282507103,36.005413525840424,-126.80294207681531,82.0
265.0045819110631,27.39449472347466,-132.49735447020132,82.0
256.1217630313527,31.86353858294597,-125.98487357790106,82.0
257.7729057280352,22.424349330750566,-119.54605156486768,82.0
255.95134715559058,31.983307129437343,-124.01962694942841,82.0
259.155034467286,33.20601596960823,-129.70008523828483,82.0
244.58786926421794,49.08229743812416,-122.87788849172442,82.0
243.28119222662428,31.42373662556362,-119.86931343834425,82.0
239.60403623203075,35.4826497277954,-124.07567029386908,82.0
262.38002622909096,33.95297926727031,-134.9133253050181,82.0
250.85806594638262,40.89615890327067,-130.87931143918968,82.0
262.8402296555424,30.371500355539645,-131.6988306033792,82.0
251.69391112993927,22.041111798572405,-121.70121750771344,82.0
261.5126820791029,35.57066682151987,-121.82097090611936,82.0
248.57050605155837,30.126292551269664,-117.51654825564479,82.0
258.0045321446431,31.497733917114324,-121.44946933332665,82.0
243.60667967157872,22.93452727153524,-120.2985049525339,82.0
258.2907219081441,34.91293031361773,-135.04900686608485,82.0
249.9757278760752,33.633114321770655,-125.89279047882901,82.0
253.2046465002748,31.022460153020365,-123.23401537197849,82.0
258.2872031704589,40.79190642833021,-139.96527750720477,82.0
246.85496811502264,40.47715214539863,-126.08114911409652,82.0
258.315971564931,40.80857362819384,-132.74586014723394,82.0
264.9693101597932,42.53728463677402,-126.49325834644291,82.0
259.5250043913842,35.258032489951404,-110.619090666974,82.0
262.5018261623995,25.12987983897752,-117.12860982032427,82.0
250.06135133709674,38.69132343043623,-123.46982653191385,82.0
265.00772320154243,26.11920169083896,-130.89379429816285,82.0
245.1647422173862,26.984666302496414,-117.93888729173656,82.0
236.37689727816561,25.57170390825936,-121.78483324360866,82.0
254.77136293358137,39.430675581549096,-120.43709222568377,82.0
255.0229052553216,30.819956428361444,-121.51713307298643,82.0
243.91400123789543,37.36240870600122,-118.55024048666108,82.0
267.8400842663703,34.119085832508155,-124.78512417670312,82.0
34.155989684117415,122.17456515805948,-124.82561442693087,83.0
36.048547359768676,153.77809919419295,-135.12255375001072,83.0
44.91959836789628,172.41630727846564,-143.78402907767736,83.0
38.69857218150492,172.51618812158222,-147.69137704538352,83.0
45.041281021345156,143.27752875140055,-142.74115901475184,83.0
49.40176077776374,163.08497434500453,-157.00730782313312,83.0
34.31957585081463,148.6000003947632,-129.46367435644015,83.0
39.5720637683799,154.18657463001048,-139.17684899833634,83.0
37.088984660210166,164.6771158692706,-142.76547282852778,83.0
42.439926463338246,174.54533222302794,-144.0817953526329,83.0
42.07881254854846,162.94447803063005,-149.3702899899118,83.0
42.40831207691226,143.97170425932174,-140.067050819611,83.0
34.890512715968185,152.5933061223744,-126.06456666787442,83.0
33.58036289872655,148.67481769645147,-129.50753249193028,83.0
41.434596544418234,158.9719338261086,-139.3365373002485,83.0
39.26056620469602,143.38935419894014,-134.64310413860534,83.0
40.81094653925125,145.33833446815402,-136.88846424315383,83.0
41.15874955708343,163.2648796336972,-144.52359517386512,83.0
36.614123870610015,137.49012642478417,-130.17068162962997,83.0
39.443376834252604,156.23929792870348,-144.16711706279258,83.0
32.04683214773639,137.42550391513825,-126.22726738146137,83.0
32.35777725207958,136.6002232032384,-117.81658325355191,83.0
37.40787898384823,155.21958227919083,-141.76478474849225,83.0
42.82334360315128,166.7342595701861,-152.60482675075355,83.0
37.76314520903244,148.2266081802118,-129.29234305972494,83.0
49.747363089789005,166.24733155356424,-150.19262855297964,83.0
41.58835541747243,148.8669357935157,-145.0873890654977,83.0
37.83386679643583,144.22038983827758,-128.91036023442217,83.0
33.41326827590947,151.1124884503469,-139.82982394518191,83.0
44.589217470847316,161.39083908839703,-139.1210189029582,83.0
29.82540183238377,132.343320626637,-124.95099709468164,83.0
-34.4807527977715,125.2623321740312,-93.69113003897664,84.0
-28.04039459882173,137.85080578043795,-87.77022278704607,84.0
-32.145429274335854,131.9288466128652,-94.24512943527094,84.0
-29.980460001723678,132.35918228469723,-93.12656717914689,84.0
-37.26566210961468,141.3688660095346,-105.31141214312402,84.0
-31.57411552057925,126.25121704748757,-91.1228812109825,84.0
-31.72241917365375,104.2029782896185,-80.11788228933368,84.0
-33.70433386288455,110.57449279925939,-87.59708104020082,84.0
-27.90847165884729,128.14466382633455,-89.61322288831995,84.0
-30.662818355607815,142.8507418201146,-97.71746131677556,84.0
-33.16298017689647,160.80509083604625,-102.15961297315947,84.0
-34.802231928595326,116.02513217139379,-91.21361196990114,84.0
-25.942573288856842,111.98661687352222,-77.75604166130172,84.0
-26.485234410072206,124.15964270494361,-84.76098591648613,84.0
-33.578018038535966,116.23855409869438,-89.63740735410623,84.0
-35.213047953121944,133.22395676268087,-99.96331123997831,84.0
-31.87607983584455,124.73353475487204,-90.2376503982551,84.0
-29.757459089902007,123.56346035131256,-87.371865866227,84.0
-25.253288134926294,117.81846894190247,-78.4902617105247,84.0
-23.792764640679163,115.88317050187165,-75.19515797754723,84.0
-29.969454835624155,137.96171693978658,-93.28583209769417,84.0
-18.4045143899258,85.0915242914768,-58.09454254634415,84.0
-36.91237843369575,113.28855302748623,-91.77655858046333,84.0
-34.00692530696644,132.73292464897395,-95.75764192805599,84.0
-18.0899271987012,93.45452141541901,-62.480109876646104,84.0
-25.318527899096992,92.9615473702162,-72.14208172830499,84.0
-25.733589620174975,92.42215774642928,-67.99179145703438,84.0
-33.39584141606717,129.79981339040722,-94.4618399815473,84.0
-31.92285183638301,140.3323135125326,-97.07268433943887,84.0
-27.925783635095623,115.6139780279142,-80.75645022954977,84.0
-26.616121672116968,90.99950279105762,-70.81403266274663,84.0
-31.843150522167345,157.01678760990958,-100.97948930847674,84.0
-30.756045024736345,130.11359014075475,-90.87538806909144,84.0
-25.997522184391215,98.12021834590878,-74.06565736357777,84.0
-29.10235723719799,127.59891004946932,-86.60790942339399,84.0
-33.530107121626585,132.25494857410223,-94.1505490160747,84.0
-25.283585971855857,121.1627126648308,-79.85018251247419,84.0
-25.04148212489257,98.1366827974697,-70.5605140968263,84.0
-24.778998331219654,102.49731565917918,-72.95674248317981,84.0
-23.760761716539676,106.55360384011249,-74.52360334015034,84.0
-37.1064992418155,145.81789404119502,-104.70435223960372,84.0
-31.050415893608722,129.6838758957651,-90.55050495692545,84.0
-26.275271080553182,125.428639792742,-85.81466181614499,84.0
-45.968214462722976,-239.44287207818144,89.51601963051587,85.0
-56.14419802233454,-222.52664939379767,85.44644376017592,85.0
-37.766152363782076,-207.0857698647093,85.12682968573137,85.0
-34.679773825337584,-184.79005392682123,62.55210572292604,85.0
-50.04606197976001,-226.26973989900304,78.86369402740074,85.0
-46.39217845215724,-208.76772043352264,76.30254696775641,85.0
-42.88587377315491,-215.8736566753272,73.53269214357333,85.0
-45.88937596849733,-223.51708317347175,74.32738358079439,85.0
-35.33743937552702,-185.2674521941414,68.70542577811227,85.0
-45.31493784143982,-206.83983681852797,76.95586099680288,85.0
-38.20268908957038,-206.8626255020789,69.87537543306226,85.0
-40.72155106023942,-221.8687599770107,83.39609700064975,85.0
-40.78368345637846,-178.10580786282017,74.86487146008551,85.0
-56.46540820575132,-223.9757984908854,91.06051158134576,85.0
-26.949909788863618,-184.15407916317326,59.52551762322413,85.0
-55.636344732018294,-223.64455639707842,79.75514562620641,85.0
-46.28502507549193,-229.69462355437648,81.98066819439568,85.0
-49.8710002021354,-213.11785299581487,78.55212407189165,85.0
-26.90430592773662,-198.18860866724583,77.41774773143803,85.0
-64.78749384574047,-225.2459314797518,86.05881070515112,85.0
-41.47039813220645,-191.0917511824986,70.0114537385556,85.0
-47.117342133963334,-199.53138757172897,78.07117975259418,85.0
-41.8548567580137,-179.1478665121342,75.87733094195137,85.0
-38.152867756262836,-190.82069177256366,65.94921254347416,85.0
-51.95476081195066,-226.732272742424,83.30990478688031,85.0
-53.69396306335839,-213.07911436964596,82.07272579645928,85.0
-36.26511755990733,-205.34781398556615,70.52371165616576,85.0
-45.07359607732906,-181.1274460703606,68.332264642643,85.0
-58.35761965913174,-233.4270608816678,84.61182181068041,85.0
-57.47091309605975,-231.4934416159396,83.63312081829628,85.0
-48.91051900939837,-237.87337150298382,83.3626849667035,85.0
-34.7872659686384,-191.0876714354055,67.42157846789821,85.0
-57.794837717801606,-259.6662760691267,104.03544226203095,85.0
-37.849271177189145,-199.1483361010681,72.2562809612118,85.0
-216.0988524669926,-177.93206154924243,41.90614318876605,86.0
-210.35172437237625,-174.8912218766615,42.27654644838033,86.0
-208.08242183591082,-166.57459248275015,46.91167168262286,86.0
-206.54660933914175,-176.418273538631,47.53105128008855,86.0
-207.44794046256038,-172.96490782453606,44.20523680240188,86.0
-209.99102343834224,-174.28936809063978,42.95203973007206,86.0
-212.863440803214,-171.91134075508145,36.74237137949001,86.0
-206.58810232671962,-173.80547696383218,43.75452765391236,86.0
-215.43176819090903,-175.76950445086845,44.80218043576169,86.0
-208.0442063951113,-176.382626604086,40.80970534016418,86.0
-63.623008158139655,107.49111856612697,-25.379325431131885,87.0
-63.52915816664601,102.63366358569718,-31.50242739253214,87.0
-69.35457447706426,108.31902673218553,-28.371283641420053,87.0
-80.09893147707649,112.84425777454001,-50.69051312099754,87.0
-79.58328682898753,124.17684107645613,-34.71421068440791,87.0
-65.50522362064855,98.6391985708792,-38.22926528446592,87.0
-98.03047674375978,139.4816472788962,-37.56858425346547,87.0
-70.45638242681387,110.24770632438327,-36.51174940436904,87.0
-81.83983494732189,126.39807248189248,-36.53502221860751,87.0
-69.83321634638078,93.34775375286499,-27.74089541300764,87.0
-66.78786040058046,99.70877705475576,-25.71500747620995,87.0
-71.18677552828184,108.48878075932868,-28.746057111147874,87.0
-83.47100227599076,134.69612198009847,-40.46286570877479,87.0
-71.70669849193443,116.90302715935154,-37.536880299635314,87.0
-78.70478059498063,112.23405015647806,-27.23367928494361,87.0
-69.32989048291574,93.1666161537052,-24.22524073630207,87.0
-89.10906468539419,132.29236316841232,-47.63902031258429,87.0
